SPN:NumSets.NM, 81, 03-18-20 00:00:00
SPN:WRChTimeDay.TM, 63.99154, 03-18-20 00:00:00
SPN:WdrProdDay.MPM, 881.4174, 03-18-20 00:00:00
SPN:PMProDay.MPM, 986.9199, 03-18-20 00:00:00
SPN:UWChTimeDay.TM, 401.8948, 03-18-20 00:00:00
SPN:RunTimePercent.TM, 61.88299, 03-18-20 00:00:00
SPN:LORBLength.MM, 24330.92, 03-18-20 00:00:00
SPN:NumShtBrk100Sets.NM, 9.876543, 03-18-20 00:00:00
SPN:UWLength.MM, 1315243, 03-18-20 00:00:00
