SPN:NumSets.NM, 120, 03-17-20 00:00:00
SPN:WRChTimeDay.TM, 66.5109, 03-17-20 00:00:00
SPN:WdrProdDay.MPM, 1102.967, 03-17-20 00:00:00
SPN:PMProDay.MPM, 1088.912, 03-17-20 00:00:00
SPN:UWChTimeDay.TM, 404.6853, 03-17-20 00:00:00
SPN:RunTimePercent.TM, 67.58798, 03-17-20 00:00:00
SPN:LORBLength.MM, 36762.77, 03-17-20 00:00:00
SPN:NumShtBrk100Sets.NM, 1.666667, 03-17-20 00:00:00
SPN:UWLength.MM, 1641756, 03-17-20 00:00:00
