SPN:NumSets.NM, 101, 03-07-20 00:00:00
SPN:WRChTimeDay.TM, 69.57248, 03-07-20 00:00:00
SPN:WdrProdDay.MPM, 1108.765, 03-07-20 00:00:00
SPN:PMProDay.MPM, 1147.428, 03-07-20 00:00:00
SPN:UWChTimeDay.TM, 455.9773, 03-07-20 00:00:00
SPN:RunTimePercent.TM, 70.82464, 03-07-20 00:00:00
SPN:LORBLength.MM, 48685.87, 03-07-20 00:00:00
SPN:NumShtBrk100Sets.NM, 14.85149, 03-07-20 00:00:00
SPN:UWLength.MM, 1648292, 03-07-20 00:00:00
