SPN:NumSets.NM, 117, 03-10-20 00:00:00
SPN:WRChTimeDay.TM, 67.21468, 03-10-20 00:00:00
SPN:WdrProdDay.MPM, 1276.986, 03-10-20 00:00:00
SPN:PMProDay.MPM, 1261.187, 03-10-20 00:00:00
SPN:UWChTimeDay.TM, 390.1553, 03-10-20 00:00:00
SPN:RunTimePercent.TM, 77.06367, 03-10-20 00:00:00
SPN:LORBLength.MM, 26393.65, 03-10-20 00:00:00
SPN:NumShtBrk100Sets.NM, 0, 03-10-20 00:00:00
SPN:UWLength.MM, 1889469, 03-10-20 00:00:00
