SPN:NumSets.NM, 94, 05-03-20 00:00:00
SPN:WRChTimeDay.TM, 55.57354, 05-03-20 00:00:00
SPN:WdrProdDay.MPM, 1087.793, 05-03-20 00:00:00
SPN:PMProDay.MPM, 998.4389, 05-03-20 00:00:00
SPN:UWChTimeDay.TM, 412.8001, 05-03-20 00:00:00
SPN:RunTimePercent.TM, 69.94212, 05-03-20 00:00:00
SPN:LORBLength.MM, 34016.85, 05-03-20 00:00:00
SPN:NumShtBrk100Sets.NM, 3.191489, 05-03-20 00:00:00
SPN:UWLength.MM, 1620193, 05-03-20 00:00:00
