SPN:NumSets.NM, 116, 03-11-20 00:00:00
SPN:WRChTimeDay.TM, 62.04024, 03-11-20 00:00:00
SPN:WdrProdDay.MPM, 1272.971, 03-11-20 00:00:00
SPN:PMProDay.MPM, 1283.327, 03-11-20 00:00:00
SPN:UWChTimeDay.TM, 374.0715, 03-11-20 00:00:00
SPN:RunTimePercent.TM, 79.58567, 03-11-20 00:00:00
SPN:LORBLength.MM, 14247.95, 03-11-20 00:00:00
SPN:NumShtBrk100Sets.NM, 1.724138, 03-11-20 00:00:00
SPN:UWLength.MM, 1850479, 03-11-20 00:00:00
