SPN:NumSets.NM, 134, 03-06-20 00:00:00
SPN:WRChTimeDay.TM, 65.16508, 03-06-20 00:00:00
SPN:WdrProdDay.MPM, 1156.517, 03-06-20 00:00:00
SPN:PMProDay.MPM, 1255.464, 03-06-20 00:00:00
SPN:UWChTimeDay.TM, 360.6298, 03-06-20 00:00:00
SPN:RunTimePercent.TM, 78.45427, 03-06-20 00:00:00
SPN:LORBLength.MM, 23126.55, 03-06-20 00:00:00
SPN:NumShtBrk100Sets.NM, 2.985075, 03-06-20 00:00:00
SPN:UWLength.MM, 1658223, 03-06-20 00:00:00
