SPN:NumSets.NM, 85, 04-19-20 00:00:00
SPN:WRChTimeDay.TM, 60.12713, 04-19-20 00:00:00
SPN:WdrProdDay.MPM, 931.1174, 04-19-20 00:00:00
SPN:PMProDay.MPM, 987.642, 04-19-20 00:00:00
SPN:UWChTimeDay.TM, 466.4475, 04-19-20 00:00:00
SPN:RunTimePercent.TM, 73.6629, 04-19-20 00:00:00
SPN:LORBLength.MM, 33962.46, 04-19-20 00:00:00
SPN:NumShtBrk100Sets.NM, 4.705882, 04-19-20 00:00:00
SPN:UWLength.MM, 1482433, 04-19-20 00:00:00
