SPN:NumSets.NM, , 05-26-20 00:00:00
SPN:WRChTimeDay.TM, , 05-26-20 00:00:00
SPN:WdrProdDay.MPM, , 05-26-20 00:00:00
SPN:PMProDay.MPM, , 05-26-20 00:00:00
SPN:UWChTimeDay.TM, , 05-26-20 00:00:00
SPN:RunTimePercent.TM, , 05-26-20 00:00:00
SPN:LORBLength.MM, , 05-26-20 00:00:00
SPN:NumShtBrk100Sets.NM, , 05-26-20 00:00:00
SPN:UWLength.MM, , 05-26-20 00:00:00
