SPN:NumSets.NM, 112, 04-11-20 00:00:00
SPN:WRChTimeDay.TM, 59.49367, 04-11-20 00:00:00
SPN:WdrProdDay.MPM, 1149.614, 04-11-20 00:00:00
SPN:PMProDay.MPM, 1221.002, 04-11-20 00:00:00
SPN:UWChTimeDay.TM, 414.1846, 04-11-20 00:00:00
SPN:RunTimePercent.TM, 73.34435, 04-11-20 00:00:00
SPN:LORBLength.MM, 33916.79, 04-11-20 00:00:00
SPN:NumShtBrk100Sets.NM, 12.5, 04-11-20 00:00:00
SPN:UWLength.MM, 1656339, 04-11-20 00:00:00
