SPN:NumSets.NM, 138, 04-07-20 00:00:00
SPN:WRChTimeDay.TM, 52.66976, 04-07-20 00:00:00
SPN:WdrProdDay.MPM, 1239.245, 04-07-20 00:00:00
SPN:PMProDay.MPM, 1274.682, 04-07-20 00:00:00
SPN:UWChTimeDay.TM, 387.6072, 04-07-20 00:00:00
SPN:RunTimePercent.TM, 76.07839, 04-07-20 00:00:00
SPN:LORBLength.MM, 13646.73, 04-07-20 00:00:00
SPN:NumShtBrk100Sets.NM, 2.898551, 04-07-20 00:00:00
SPN:UWLength.MM, 1820001, 04-07-20 00:00:00
