SPN:NumSets.NM, 141, 03-28-20 00:00:00
SPN:WRChTimeDay.TM, 62.40368, 03-28-20 00:00:00
SPN:WdrProdDay.MPM, 1319.003, 03-28-20 00:00:00
SPN:PMProDay.MPM, 1278.998, 03-28-20 00:00:00
SPN:UWChTimeDay.TM, 374.6035, 03-28-20 00:00:00
SPN:RunTimePercent.TM, 77.26507, 03-28-20 00:00:00
SPN:LORBLength.MM, 18852.86, 03-28-20 00:00:00
SPN:NumShtBrk100Sets.NM, 0.70922, 03-28-20 00:00:00
SPN:UWLength.MM, 1880554, 03-28-20 00:00:00
